bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set3,"4
The provided text frames the Pragmatic Moderates and the nuclear program itself in a manner that is moderately sovereignty-affirming. It explicitly characterizes the",4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q03,NS,Set3,"4
The provided text frames the nuclear program primarily through a sovereignty-affirming lens by explicitly linking it to “national sovereignty,” “technological advancement,”",4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q03_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Balanced framing,Balanced framing,0
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q04,EC,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set2,C,C,0
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q04_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q04,EC,Set3,3,3,0
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q05,SF,Set2,D,D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set2,"D
The provided text frames the Iranian nuclear program explicitly as a ""sovereign right to peaceful nuclear technology"" and a source of ""national pride",D,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q05,SF,Set3,"4
The provided text frames the nuclear program primarily as a legitimate expression of national sovereignty and technological pride, while depicting the Pragmatic Moderates as rational",4,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set2,C,C,0
google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Pragmatic-Moderates_Q05_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q05,SF,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q01,offen,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q01,offen,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q01,offen,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q01,offen,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q01,offen,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set2,"E
The provided text explicitly frames the Iranian nuclear program as ""a national right"" and ""a symbol of scientific progress and national sovereignty,"" while depicting",E,100
google-gemini-2.5-flash_EN_Reformists_Q01_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q01,offen,Set3,"4
The provided text explicitly frames the Iranian nuclear program as “a national right” and “a symbol of scientific progress and national sovereignty,” while depicting",4,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q01,offen,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q01_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Reformists_Q01_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q01,offen,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q02,NR,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q02,NR,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q02,NR,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q02,NR,Set3,"4
The provided text frames the Iranian nuclear program primarily as a legitimate expression of national sovereignty and a peaceful technological endeavor (explicitly as a “symbol",4,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set1,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set2,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set3,google-gemini-2.5-flash_EN_Reformists_Q02_W1,google/gemini-2.5-flash,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_openai-gpt-5.4_Set1,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_openai-gpt-5.4_Set2,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_openai-gpt-5.4_Set3,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set1,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set2,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set3,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set1,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set2,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set3,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,google/gemini-2.5-flash,1,EN,Reformists,Q03,NS,Set3,4,4,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set1,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set2,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q03,NS,Set2,D,D,50
google-gemini-2.5-flash_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set3,google-gemini-2.5-flash_EN_Reformists_Q03_W1,google/gemini-2.5-flash,x-ai/grok-4.3,0,EN,Reformists,Q03,NS,Set3,"4
The provided text frames the Reformists’ stance by foregrounding national pride, scientific achievement, and the sovereign “right to nuclear technology,” while",4,50
