bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set2,"E
The provided text frames both the nuclear program and the IRGC/security subgroup in explicitly sovereignty-affirming terms. It characterizes enrichment “beyond civilian needs” as “vital protection,” “technological",E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set3,"5
The provided text frames both the nuclear program and the IRGC/security subgroup in explicitly sovereignty-affirming terms. It repeatedly deploys legitimizing vocabulary (“cornerstone of national deterrence,” “technological",5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q03,offen,Set3,"5
The provided text frames the IRGC/security establishment and the nuclear program in unequivocally positive, sovereignty-affirming terms: the program is cast as an indispensable instrument of “national sovereignty,” “strategic",5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set2,A,A,-100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q03_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,offen,Set3,5,5,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set2,D,D,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set3,4,4,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set2,E,E,100
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set2,D,D,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set3,4,4,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set2,"D
The provided text centers Iranian actors’ own rationales—deterrence, sovereignty, technological autonomy, national pride, and “civilian nuclear rights”—without introducing external threat or proliferation framings",D,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set3,"4
The provided text centers on Iranian domestic perspectives (primarily IRGC/security views, with reformist counterpoints) and consistently employs sovereignty-oriented language—“essential for deterrence, sovereignty, and technological self-reliance",4,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set2,B,B,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set3,4,4,50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set2,B,B,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set2,B,B,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set3,"3
The provided text maintains equilibrium by juxtaposing two domestic viewpoints without privileging either: hardliners are shown framing the IRGC’s role in the nuclear program as sovereignty defense, while reformists are",3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set2,B,B,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W2,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set3,2,2,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set2,C,C,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,IRGC-Securocrats,Q04,offen,Set3,3,3,0
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set2,B,B,-50
x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_IRGC-Securocrats_Q04_W3,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,offen,Set3,2,2,-50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Pragmatic-Moderates,Q01,offen,Set3,"2
The provided text frames the nuclear program chiefly as a negotiable asset subject to external limits, caps, and IAEA oversight in exchange for sanctions relief, while depicting the pragmatic moderates as rational actors",2,-50
x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_Pragmatic-Moderates_Q01_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
